SAMPLE PARAMETERS
Gauge length [mm]: 24.1614
Area [mm2]: 72.7888
EXPERIMENTAL PARAMETERS
Time [s]: 2.5
Number of steps: 1000
Displacement (0) or force control (1): 0
Schedule ID: 0
Omega: 12.5664
Amplitude: 0.5
RESULTS
Time [s],Displacement [mm],Force [N]
2.0175,0.012041619030626456,0.032985839388730905
2.02,0.01570841943568483,0.043341132636478354
2.0225,0.019853157161529092,0.055066731171181195
2.025,0.02447174185242307,0.06816542804411153
2.0275,0.029559615522887397,0.08264410489370048
2.0300000000000002,0.03511175705587468,0.09851485083994453
2.0325,0.04112268715801019,0.11579613131126772
2.035,0.04758647376698989,0.13451398871283007
2.0375,0.054496737905816085,0.15470325568290588
2.04,0.06184665997806859,0.17640876151698381
2.0425,0.06962898649802893,0.19968651136399176
2.045,0.07783603724899377,0.224604818565036
2.0475,0.08645971286271883,0.25124536957759996
2.05,0.09549150281252654,0.2797042022077011
2.0525,0.1049224938121556,0.3100925779958688
2.055,0.11474337861210666,0.3425377302409293
2.0575,0.12494446518476979,0.37718347089136534
2.06,0.1355156862892943,0.41419063983037085
2.0625,0.14644660940672685,0.4537373823380367
2.065,0.15772644703565689,0.49601924162568056
2.0675,0.16934406733817325,0.5412490553981417
2.07,0.1812880051256549,0.5896566470650043
2.0725000000000002,0.19354647317351217,0.6414883046001436
2.075,0.2061073738537645,0.6970060417293659
2.0775,0.21895831107393646,0.7564866391377737
2.08,0.23208660251050112,0.8202204644732634
2.0825,0.24547929212481445,0.8885100736174797
2.085,0.2591231629491432,0.9616685971172945
2.0875,0.2730047501302282,1.0400179179862694
2.09,0.2871103542174628,1.123886650177638
2.0925000000000002,0.3014260546826095,1.2136079280417733
2.095,0.3159377236576616,1.3095170206040323
2.0975,0.33063103987735565,1.411948785151556
2.1,0.3454915028125284,1.5212349776201939
2.1025,0.36050444698038486,1.6377014385209616
2.105,0.37565505641757285,1.7664393323321175
2.1075,0.3909283793017298,1.9303252557604709
2.11,0.40630934270713953,2.102766577461462
2.1125,0.4217827674798837,2.2842297721897498
2.115,0.4373333832178478,2.475164429707743
2.1175,0.45294584334074356,2.6759979541063803
2.12,0.4686047402353448,2.887130249448805
2.1225,0.48429462046093813,3.1089284385342646
2.125,0.49999999999999956,3.341721662340383
2.1275,0.5157053795390645,3.5857960080926867
2.13,0.5313952597646578,3.8413896132637104
2.1325,0.5470541566592592,4.108687992623571
2.1350000000000002,0.5626666167821514,4.387819633378632
2.1375,0.5782172325201155,4.678851903184668
2.14,0.5936906572928631,4.981787312319548
2.1425,0.6090716206982728,5.296560170362333
2.145,0.6243449435824296,5.623033673437872
2.1475,0.6394955530196144,5.960997456128804
2.15,0.6545084971874742,6.310165637972934
2.1525,0.6693689601226468,6.670175390438787
2.1550000000000002,0.6840622763423408,7.040586046656501
2.1575,0.6985739453173896,7.420878771563457
2.16,0.7128896457825364,7.810456805210739
2.1625,0.7269952498697742,8.20864628756414
2.165,0.7408768370508592,8.614697668260867
2.1675,0.7545207078751879,9.027787699749785
2.17,0.767913397489498,9.447022006943824
2.1725,0.7810416889260657,9.871438222187306
2.1750000000000003,0.7938926261462377,10.300009668994909
2.1775,0.80645352682649,10.73164957374368
2.18,0.8187119948743444,11.165215779232216
2.1825,0.8306559326618261,11.599515930481436
2.185,0.842273552964345,12.03331309850204
2.1875,0.8535533905932751,12.465331804532791
2.19,0.8644843137107051,12.92642115650401
2.1925,0.8750555348152297,13.393732337320378
2.195,0.885256621387895,13.853706065093924
2.1975000000000002,0.8950775061878461,14.305030381081904
2.2,0.904508497187475,14.746361309425145
2.2025,0.9135402871372807,15.176333456296321
2.205,0.9221639627510078,15.593570735366633
2.2075,0.9303710135019724,15.99669713664641
2.21,0.9381533400219328,16.38434745173567
2.2125,0.9455032620941836,16.755177868046438
2.215,0.9524135262330097,17.10787634357461
2.2175000000000002,0.9588773128419908,17.441172676483
2.22,0.9648882429441263,17.75384818556275
2.2225,0.9704403844771137,18.04474492266817
2.225,0.9755282581475768,18.312774343777015
