SAMPLE PARAMETERS
Gauge length [mm]: 22.9861
Area [mm2]: 79.3259
EXPERIMENTAL PARAMETERS
Time [s]: 100
Number of steps: 1000
Displacement (0) or force control (1): 0
Schedule ID: 0
Point 1,0.,0.
Point 2,0.1,1.
Point 3,99.,1.
Point 4,100.,0.
RESULTS
Time [s],Displacement [mm],Force [N]
0,0.,-1.8036630534638266e-11
0.1,1.,37.03861699865832
0.2,1.,29.703212102404795
0.3,1.,26.651603248792938
0.4,1.,24.86181699342178
0.5,1.,23.63578229627782
0.6,1.,22.72805508559624
0.7,1.,22.025134198931564
0.8,1.,21.46442255145052
0.9,1.,21.00743127206356
1,1.,20.628750429079023
1.1,1.,20.310737716037934
1.2,1.,20.040671388411553
1.3,1.,19.809103895528093
1.4,1.,19.608853493201057
1.5,1.,19.434357324922367
1.6,1.,19.281239981018185
1.7,1.,19.14601609461936
1.8,1.,19.025879460700118
1.9,1.,18.91854986912499
2,1.,18.822159571028934
2.1,1.,18.735167669563637
2.2,1.,18.65629462836876
2.3,1.,18.584471556466223
2.4,1.,18.51880052512141
2.5,1.,18.458523239087842
2.6,1.,18.402996109198654
2.7,1.,18.351670281682267
2.8,1.,18.304075538768206
2.9,1.,18.25980724783909
3,1.,18.21851572549213
3.1,1.,18.179897528941893
3.2,1.,18.143688291736964
3.3,1.,18.10965680563922
3.4,1.,18.077600110087527
3.5,1.,18.047339402838716
3.6,1.,18.01871662014375
3.7,1.,17.991591566711097
3.8,1.,17.965839498033723
3.9,1.,17.94134907631951
4,1.,17.918020636256948
4.1,1.,17.89576470933219
4.2,1.,17.874500762111825
4.3,1.,17.854156116310357
4.4,1.,17.834665018877097
4.5,1.,17.81596784145155
4.6,1.,17.79801038621078
4.7,1.,17.780743284524608
4.8,1.,17.764121472907902
4.9,1.,17.748103736162733
5,1.,17.73265230652574
5.1,1.,17.717732512672164
5.2,1.,17.703312470186223
5.3,1.,17.689362808766326
5.4,1.,17.675856430479104
5.5,1.,17.66276829588852
5.6,1.,17.650075233084603
5.7,1.,17.637755768757216
5.8,1.,17.625789975889248
5.9,1.,17.61415933885881
6,1.,17.6028466311105
6.1,1.,17.591835806629046
6.2,1.,17.581111900871754
6.3,1.,17.5706609424339
6.4,1.,17.560469872793455
6.5,1.,17.550526473588533
6.6,1.,17.540819300966973
6.7,1.,17.531337625730465
6.8,1.,17.522071379015827
6.9,1.,17.513011102762906
7,1.,17.50414790465442
7.1,1.,17.495473416704634
7.2,1.,17.486979757604164
7.3,1.,17.478659498217944
7.4,1.,17.470505629723796
7.5,1.,17.46251153485291
7.6,1.,17.45467096072522
7.7,1.,17.446977994596903
7.8,1.,17.439427040942594
7.9,1.,17.43201280072155
8,1.,17.424730252000757
8.1,1.,17.417574632159262
8.2,1.,17.410541421267542
8.3,1.,17.4036263270479
8.4,1.,17.39682527047153
8.5,1.,17.390134372876474
8.6,1.,17.383549943562006
8.7,1.,17.37706846861981
8.8,1.,17.370686600259397
8.9,1.,17.364401147317867
9,1.,17.358209065643802
9.1,1.,17.352107450135843
9.2,1.,17.346093526372414
9.3,1.,17.34016464356336
9.4,1.,17.3343182672786
9.5,1.,17.32855197334434
9.6,1.,17.322863441524113
9.7,1.,17.31725045004595
9.8,1.,17.31171087014878
9.9,1.,17.30624266133919
10,1.,17.300843866451658
10.1,1.,17.29551260754294
10.2,1.,17.2902470816173
10.3,1.,17.285045556972644
10.4,1.,17.279906369237374
10.5,1.,17.2748279184201
10.6,1.,17.269808665315058
10.7,1.,17.264847128786347
10.8,1.,17.259941882614783
10.9,1.,17.255091553250242
11,1.,17.25029481679996
11.1,1.,17.245550397161928
11.2,1.,17.240857063224933
